Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2022,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,Special Education,*,*,76.7
2022,4 Year,4175,Sierra Vista Unified District,4783,Buena High School,Cochise,White,162,178,91
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,All,*,*,87.5
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Asian,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Black/African American,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,EL Cohort,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Female,*,*,93.3
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Foster Care Cohort,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Hispanic or Latino,*,*,91.7
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Homeless Cohort,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Male,*,*,77.8
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Migrant Cohort,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Military Cohort,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Multiple Races,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,Special Education,*,*,*
2022,4 Year,4175,Sierra Vista Unified District,1001827,SVUSD AOI,Cochise,White,*,*,60
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,All,*,*,81.5
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,EL Cohort,*,*,*
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Female,*,*,92.3
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Foster Care Cohort,*,*,*
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Hispanic or Latino,*,*,66.7
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Homeless Cohort,*,*,*
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Male,*,*,71.4
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Migrant Cohort,*,*,*
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Military Cohort,*,*,*
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,Special Education,*,*,71.4
2022,4 Year,4190,Valley Union High School District,4800,Valley Union High School,Cochise,White,*,*,83.3
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,All,*,*,76.9
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Black/African American,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,EL Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Female,*,*,90.9
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Foster Care Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Hispanic or Latino,*,*,87.5
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Homeless Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Income Eligibility 1 and 2,*,*,92.9
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Male,*,*,66.7
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Migrant Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Military Cohort,*,*,60
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Multiple Races,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,Special Education,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4801,Center for Academic Success #1 - Sierra Vista 9-12,Cochise,White,*,*,72.7
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,All,*,*,93.6
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,EL Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Female,*,*,95.2
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Foster Care Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Hispanic or Latino,*,*,95.6
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Homeless Cohort,*,*,94.6
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Income Eligibility 1 and 2,*,*,97.6
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Male,*,*,92.3
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Migrant Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Military Cohort,*,*,*
2022,4 Year,4191,"Center for Academic Success, Inc.",4802,Center for Academic Success #2 - Douglas 9-12,Cochise,Special Education,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,All,37,59,62.7
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,American Indian or Alaska Native,*,*,52.4
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,EL Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Female,*,*,74.1
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Hispanic or Latino,*,*,66.7
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Homeless Cohort,*,*,66.7
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Income Eligibility 1 and 2,21,39,53.8
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Male,*,*,53.1
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Military Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Multiple Races,*,*,66.7
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,Special Education,*,*,40
2022,4 Year,4192,Flagstaff Unified District,4803,Summit High School,Coconino,White,*,*,72.7
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,All,374,387,96.6
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,American Indian or Alaska Native,*,*,95.3
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Asian,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Black/African American,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,EL Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Female,*,*,97.4
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Hispanic or Latino,*,*,96.3
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Homeless Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Income Eligibility 1 and 2,*,*,95.1
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Male,*,*,96
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Military Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Multiple Races,*,*,88.9
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,Special Education,*,*,89.5
2022,4 Year,4192,Flagstaff Unified District,4819,Flagstaff High School,Coconino,White,*,*,97.6
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,All,287,321,89.4
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,American Indian or Alaska Native,*,*,90
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Asian,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Black/African American,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,EL Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Female,128,139,92.1
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Hispanic or Latino,*,*,92.8
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Homeless Cohort,*,*,50
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Income Eligibility 1 and 2,132,150,88
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Male,159,182,87.4
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Military Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Multiple Races,*,*,81.8
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,Special Education,41,55,74.6
2022,4 Year,4192,Flagstaff Unified District,4820,Coconino High School,Coconino,White,106,120,88.3
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,All,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,EL Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Female,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Hispanic or Latino,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Homeless Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Male,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Military Cohort,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,Special Education,*,*,*
2022,4 Year,4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,Coconino,White,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,All,*,*,90.4
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,American Indian or Alaska Native,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,EL Cohort,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Female,*,*,96.3
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Hispanic or Latino,*,*,88.2
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Homeless Cohort,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Income Eligibility 1 and 2,*,*,96
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Male,*,*,84
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Military Cohort,*,*,*
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,Special Education,*,*,70
2022,4 Year,4193,Williams Unified District,4823,Williams High School,Coconino,White,*,*,90.3
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,All,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,American Indian or Alaska Native,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,EL Cohort,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Female,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Hispanic or Latino,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Homeless Cohort,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Male,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Military Cohort,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,Special Education,*,*,*
2022,4 Year,4194,Grand Canyon Unified District,4825,Grand Canyon High School,Coconino,White,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,All,*,*,77.3
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,American Indian or Alaska Native,*,*,60
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,EL Cohort,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Female,*,*,85.7
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Hispanic or Latino,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Homeless Cohort,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Income Eligibility 1 and 2,*,*,84.6
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Male,*,*,73.3
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Migrant Cohort,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Military Cohort,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,Special Education,*,*,*
2022,4 Year,4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,Coconino,White,*,*,80
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,All,153,176,86.9
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,American Indian or Alaska Native,125,139,89.9
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,Asian,*,*,*
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,Black/African American,*,*,*
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,EL Cohort,*,*,85.7
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,Female,86,97,88.7
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,Foster Care Cohort,*,*,*
2022,4 Year,4196,Page Unified District,4832,Page High School,Coconino,Hispanic or Latino,*,*,72.7
