Cohort Year,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2019,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Hispanic or Latino,20,74,27.03
2019,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Female,21,42,50
2019,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Male,19,78,24.36
2019,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,All,41,107,38.32
2019,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Female,22,43,51.16
2019,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Hispanic or Latino,13,39,33.33
2019,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Male,19,64,29.69
2019,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Male,*,*,13.51
2019,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,All,36,149,24.16
2019,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Female,26,75,34.67
2019,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Hispanic or Latino,26,118,22.03
2019,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Male,25,127,19.69
2019,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,All,69,230,30
2019,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Female,44,103,42.72
2019,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Hispanic or Latino,43,152,28.29
2019,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,All,88,176,50
2019,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Female,54,85,63.53
2019,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Male,34,91,37.36
2019,80989,American Charter Schools Foundation d.b.a. South Pointe High School,80990,South Pointe High School,Maricopa,Hispanic or Latino,62,125,49.6
2019,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,All,79,80,98.75
2019,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Female,44,44,100
2019,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Male,35,36,97.22
2019,88334,American Charter Schools Foundation d.b.a. South Ridge High School,88335,South Ridge High School,Maricopa,Hispanic or Latino,63,64,98.44
2019,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,All,56,236,23.73
2019,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Male,19,137,13.87
2019,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Female,37,99,37.37
2019,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Hispanic or Latino,21,140,15
2019,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Hispanic or Latino,58,136,42.65
2019,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,All,62,148,41.89
2019,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Male,29,80,36.25
2019,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Female,33,68,48.53
2019,4348,"American Leadership Academy, Inc.",92885,American Leadership Academy - Ironwood,Maricopa,All,112,126,88.89
2019,4348,"American Leadership Academy, Inc.",92885,American Leadership Academy - Ironwood,Maricopa,Male,43,51,84.31
2019,4348,"American Leadership Academy, Inc.",92885,American Leadership Academy - Ironwood,Maricopa,Female,69,75,92
2019,4348,"American Leadership Academy, Inc.",92885,American Leadership Academy - Ironwood,Maricopa,Hispanic or Latino,12,15,80
2019,4348,"American Leadership Academy, Inc.",90769,American Leadership Academy - Queen Creek,Maricopa,All,185,207,89.37
2019,4348,"American Leadership Academy, Inc.",90769,American Leadership Academy - Queen Creek,Maricopa,Female,88,99,88.89
2019,4348,"American Leadership Academy, Inc.",90769,American Leadership Academy - Queen Creek,Maricopa,Male,97,108,89.81
2019,4348,"American Leadership Academy, Inc.",90769,American Leadership Academy - Queen Creek,Maricopa,Hispanic or Latino,33,36,91.67
2019,4348,"American Leadership Academy, Inc.",509281,"American Leadership Academy, Gilbert",Maricopa,All,118,127,92.91
2019,4348,"American Leadership Academy, Inc.",509281,"American Leadership Academy, Gilbert",Maricopa,Female,57,61,93.44
2019,4348,"American Leadership Academy, Inc.",509281,"American Leadership Academy, Gilbert",Maricopa,Male,61,66,92.42
2019,4348,"American Leadership Academy, Inc.",509281,"American Leadership Academy, Gilbert",Maricopa,Hispanic or Latino,12,13,92.31
2019,79461,American Virtual Academy,81178,Primavera - Online,Maricopa,Female,368,1606,22.91
2019,79461,American Virtual Academy,81178,Primavera - Online,Maricopa,Male,227,1370,16.57
2019,79461,American Virtual Academy,81178,Primavera - Online,Maricopa,Hispanic or Latino,138,1132,12.19
2019,79461,American Virtual Academy,81178,Primavera - Online,Maricopa,All,595,2976,19.99
2019,90532,Anthem Preparatory Academy,90635,Great Hearts Academies - Anthem Prep,Maricopa,All,39,39,100
2019,90532,Anthem Preparatory Academy,90635,Great Hearts Academies - Anthem Prep,Maricopa,Female,24,24,100
2019,90532,Anthem Preparatory Academy,90635,Great Hearts Academies - Anthem Prep,Maricopa,Hispanic or Latino,*,*,*
2019,90532,Anthem Preparatory Academy,90635,Great Hearts Academies - Anthem Prep,Maricopa,Male,15,15,100
2019,89486,Arete Preparatory Academy,89487,Great Hearts Academies - Arete Prep,Maricopa,All,55,55,100
2019,89486,Arete Preparatory Academy,89487,Great Hearts Academies - Arete Prep,Maricopa,Male,26,26,100
2019,89486,Arete Preparatory Academy,89487,Great Hearts Academies - Arete Prep,Maricopa,Female,29,29,100
2019,89486,Arete Preparatory Academy,89487,Great Hearts Academies - Arete Prep,Maricopa,Hispanic or Latino,14,14,100
2019,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,All,11,11,100
2019,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Male,*,*,*
2019,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Female,*,*,*
2019,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Hispanic or Latino,*,*,*
2019,4331,"Arizona Agribusiness & Equine Center, Inc.",6344,AAEC - Paradise Valley,Maricopa,All,80,83,96.39
2019,4331,"Arizona Agribusiness & Equine Center, Inc.",6344,AAEC - Paradise Valley,Maricopa,Female,56,57,98.25
2019,4331,"Arizona Agribusiness & Equine Center, Inc.",6344,AAEC - Paradise Valley,Maricopa,Male,24,26,92.31
2019,4331,"Arizona Agribusiness & Equine Center, Inc.",6344,AAEC - Paradise Valley,Maricopa,Hispanic or Latino,15,15,100
2019,85816,"Arizona Agribusiness & Equine Center, Inc.",5503,AAEC - SMCC Campus,Maricopa,All,111,112,99.11
2019,85816,"Arizona Agribusiness & Equine Center, Inc.",5503,AAEC - SMCC Campus,Maricopa,Female,66,67,98.51
2019,85816,"Arizona Agribusiness & Equine Center, Inc.",5503,AAEC - SMCC Campus,Maricopa,Male,45,45,100
2019,85816,"Arizona Agribusiness & Equine Center, Inc.",5503,AAEC - SMCC Campus,Maricopa,Hispanic or Latino,93,94,98.94
2019,90779,"Arizona Agribusiness & Equine Center, Inc.",90780,Arizona Agribusiness & Equine Center - Estrella,Maricopa,Female,58,58,100
2019,90779,"Arizona Agribusiness & Equine Center, Inc.",90780,Arizona Agribusiness & Equine Center - Estrella,Maricopa,All,93,94,98.94
2019,90779,"Arizona Agribusiness & Equine Center, Inc.",90780,Arizona Agribusiness & Equine Center - Estrella,Maricopa,Hispanic or Latino,36,37,97.3
2019,90779,"Arizona Agribusiness & Equine Center, Inc.",90780,Arizona Agribusiness & Equine Center - Estrella,Maricopa,Male,35,36,97.22
2019,87403,"Arizona Agribusiness & Equine Center, Inc.",87404,"Arizona Agribusiness & Equine Center, Inc. - Red Mountain",Maricopa,Male,*,*,*
2019,87403,"Arizona Agribusiness & Equine Center, Inc.",87404,"Arizona Agribusiness & Equine Center, Inc. - Red Mountain",Maricopa,Hispanic or Latino,*,*,*
2019,87403,"Arizona Agribusiness & Equine Center, Inc.",87404,"Arizona Agribusiness & Equine Center, Inc. - Red Mountain",Maricopa,All,18,18,100
2019,87403,"Arizona Agribusiness & Equine Center, Inc.",87404,"Arizona Agribusiness & Equine Center, Inc. - Red Mountain",Maricopa,Female,14,14,100
2019,4346,"Arizona Call-a-Teen Youth Resources, Inc.",5520,City View High School,Maricopa,All,11,53,20.75
2019,4346,"Arizona Call-a-Teen Youth Resources, Inc.",5520,City View High School,Maricopa,Male,*,*,12.5
2019,4346,"Arizona Call-a-Teen Youth Resources, Inc.",5520,City View High School,Maricopa,Female,*,*,27.59
2019,4346,"Arizona Call-a-Teen Youth Resources, Inc.",5520,City View High School,Maricopa,Hispanic or Latino,*,*,20
2019,87407,"Arizona Connections Academy Charter School, Inc.",81179,Arizona Connections Academy,Maricopa,All,104,177,58.76
2019,87407,"Arizona Connections Academy Charter School, Inc.",81179,Arizona Connections Academy,Maricopa,Female,61,102,59.8
2019,87407,"Arizona Connections Academy Charter School, Inc.",81179,Arizona Connections Academy,Maricopa,Male,43,75,57.33
2019,87407,"Arizona Connections Academy Charter School, Inc.",81179,Arizona Connections Academy,Maricopa,Hispanic or Latino,21,38,55.26
2019,90758,Arizona Education Solutions,91246,Valiant Academy,Maricopa,Male,*,*,7.14
2019,90758,Arizona Education Solutions,91246,Valiant Academy,Maricopa,All,*,*,11.9
2019,90758,Arizona Education Solutions,91246,Valiant Academy,Maricopa,Female,*,*,14.29
2019,90758,Arizona Education Solutions,91246,Valiant Academy,Maricopa,Hispanic or Latino,*,*,7.14
2019,4345,Arizona School For The Arts,5519,Arizona School For The Arts,Maricopa,Female,63,67,94.03
2019,4345,Arizona School For The Arts,5519,Arizona School For The Arts,Maricopa,All,93,97,95.88
2019,4345,Arizona School For The Arts,5519,Arizona School For The Arts,Maricopa,Hispanic or Latino,22,23,95.65
2019,4345,Arizona School For The Arts,5519,Arizona School For The Arts,Maricopa,Male,30,30,100
2019,346763,ASU Preparatory Academy,92248,ASU Preparatory Academy - South Phoenix High School,Maricopa,Male,*,*,75
2019,346763,ASU Preparatory Academy,92248,ASU Preparatory Academy - South Phoenix High School,Maricopa,All,23,26,88.46
2019,346763,ASU Preparatory Academy,92248,ASU Preparatory Academy - South Phoenix High School,Maricopa,Female,14,14,100
2019,346763,ASU Preparatory Academy,92248,ASU Preparatory Academy - South Phoenix High School,Maricopa,Hispanic or Latino,20,23,86.96
2019,631426,ASU Preparatory Academy,338609,ASU Preparatory Academy - Tempe,Maricopa,All,*,*,*
2019,631426,ASU Preparatory Academy,338609,ASU Preparatory Academy - Tempe,Maricopa,Male,*,*,*
2019,631426,ASU Preparatory Academy,338609,ASU Preparatory Academy - Tempe,Maricopa,Hispanic or Latino,*,*,*
2019,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,All,81,81,100
2019,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Female,42,42,100
2019,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Male,39,39,100
2019,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Hispanic or Latino,62,62,100
2019,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,All,52,52,100
2019,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Male,26,26,100
2019,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Female,26,26,100
2019,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Hispanic or Latino,*,*,*
2019,522074,ASU Preparatory Academy Digital,860177,ASU Preparatory Academy Digital,Maricopa,All,23,27,85.19
2019,522074,ASU Preparatory Academy Digital,860177,ASU Preparatory Academy Digital,Maricopa,Hispanic or Latino,*,*,*
2019,522074,ASU Preparatory Academy Digital,860177,ASU Preparatory Academy Digital,Maricopa,Male,*,*,90.91
2019,522074,ASU Preparatory Academy Digital,860177,ASU Preparatory Academy Digital,Maricopa,Female,13,16,81.25
2019,79929,Avondale Learning dba Precision Academy,80006,Precision Academy,Maricopa,All,19,27,70.37
2019,79929,Avondale Learning dba Precision Academy,80006,Precision Academy,Maricopa,Male,*,*,58.33
2019,79929,Avondale Learning dba Precision Academy,80006,Precision Academy,Maricopa,Female,12,15,80
2019,79929,Avondale Learning dba Precision Academy,80006,Precision Academy,Maricopa,Hispanic or Latino,17,25,68
2019,89869,"AZ Compass Schools, Inc.",89870,AZ Compass Prep School,Maricopa,All,25,27,92.59
2019,89869,"AZ Compass Schools, Inc.",89870,AZ Compass Prep School,Maricopa,Hispanic or Latino,*,*,*
2019,89869,"AZ Compass Schools, Inc.",89870,AZ Compass Prep School,Maricopa,Male,17,18,94.44
2019,89869,"AZ Compass Schools, Inc.",89870,AZ Compass Prep School,Maricopa,Female,*,*,*
2019,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Female,18,18,100
2019,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,All,29,29,100
2019,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Male,11,11,100
2019,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Hispanic or Latino,*,*,*
2019,90842,"BASIS Charter Schools, Inc.",91056,BASIS Chandler,Maricopa,All,79,80,98.75
2019,90842,"BASIS Charter Schools, Inc.",91056,BASIS Chandler,Maricopa,Male,40,40,100
2019,90842,"BASIS Charter Schools, Inc.",91056,BASIS Chandler,Maricopa,Female,39,40,97.5
2019,90842,"BASIS Charter Schools, Inc.",91056,BASIS Chandler,Maricopa,Hispanic or Latino,*,*,*
2019,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,All,40,40,100
2019,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Male,25,25,100
2019,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Female,15,15,100
2019,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Hispanic or Latino,*,*,*
2019,90508,"BASIS Charter Schools, Inc.",90509,BASIS Oro Valley,Maricopa,All,47,47,100
2019,90508,"BASIS Charter Schools, Inc.",90509,BASIS Oro Valley,Maricopa,Hispanic or Latino,*,*,*
2019,90508,"BASIS Charter Schools, Inc.",90509,BASIS Oro Valley,Maricopa,Male,25,25,100
2019,90508,"BASIS Charter Schools, Inc.",90509,BASIS Oro Valley,Maricopa,Female,22,22,100
2019,90841,"BASIS Charter Schools, Inc.",91055,BASIS Peoria,Maricopa,All,50,51,98.04
